DOY_Cont,Label,Depth,SM_%
323.72916667,SM_Depth_7,2.5,4.8
323.72916667,SM_Depth_6,2,7.2
323.72916667,SM_Depth_8,2.7,5.4
323.72916667,SM_Depth_9,3,11.1
323.73958333,SM_Depth_1,0.05,14.0
323.73958333,SM_Depth_2,0.1,13.7
323.73958333,SM_Depth_3,0.2,11.7
323.73958333,SM_Depth_4,0.5,11.2
323.73958333,SM_Depth_5,1,9.7
323.73958333,SM_Depth_7,2.5,4.8
323.73958333,SM_Depth_6,2,7.2
323.73958333,SM_Depth_8,2.7,5.4
323.73958333,SM_Depth_9,3,11.1
323.75,SM_Depth_1,0.05,14.0
323.75,SM_Depth_2,0.1,13.7
323.75,SM_Depth_3,0.2,11.7
323.75,SM_Depth_4,0.5,11.2
323.75,SM_Depth_5,1,9.7
323.75,SM_Depth_7,2.5,4.8
323.75,SM_Depth_6,2,7.2
323.75,SM_Depth_8,2.7,5.4
323.75,SM_Depth_9,3,11.1
323.76041667,SM_Depth_1,0.05,14.0
323.76041667,SM_Depth_2,0.1,13.7
323.76041667,SM_Depth_3,0.2,11.7
323.76041667,SM_Depth_4,0.5,11.2
323.76041667,SM_Depth_5,1,9.7
323.76041667,SM_Depth_7,2.5,4.8
323.76041667,SM_Depth_6,2,7.2
323.76041667,SM_Depth_8,2.7,5.4
323.76041667,SM_Depth_9,3,11.1
323.77083333,SM_Depth_1,0.05,14.0
323.77083333,SM_Depth_2,0.1,13.6
323.77083333,SM_Depth_3,0.2,11.7
323.77083333,SM_Depth_4,0.5,11.2
323.77083333,SM_Depth_5,1,9.7
323.77083333,SM_Depth_7,2.5,4.8
323.77083333,SM_Depth_6,2,7.2
323.77083333,SM_Depth_8,2.7,5.4
323.77083333,SM_Depth_9,3,11.1
323.78125,SM_Depth_1,0.05,14.0
323.78125,SM_Depth_2,0.1,13.6
323.78125,SM_Depth_3,0.2,11.7
323.78125,SM_Depth_4,0.5,11.2
323.78125,SM_Depth_5,1,9.7
323.78125,SM_Depth_7,2.5,4.8
323.78125,SM_Depth_6,2,7.2
323.78125,SM_Depth_8,2.7,5.4
323.78125,SM_Depth_9,3,11.1
323.79166667,SM_Depth_1,0.05,14.0
323.79166667,SM_Depth_2,0.1,13.7
323.79166667,SM_Depth_3,0.2,11.7
323.79166667,SM_Depth_4,0.5,11.2
323.79166667,SM_Depth_5,1,9.7
323.79166667,SM_Depth_7,2.5,4.8
323.79166667,SM_Depth_6,2,7.2
323.79166667,SM_Depth_8,2.7,5.4
323.79166667,SM_Depth_9,3,11.1
323.80208333,SM_Depth_1,0.05,14.0
323.80208333,SM_Depth_2,0.1,13.6
323.80208333,SM_Depth_3,0.2,11.7
323.80208333,SM_Depth_4,0.5,11.2
323.80208333,SM_Depth_5,1,9.7
323.80208333,SM_Depth_7,2.5,4.8
323.80208333,SM_Depth_6,2,7.2
323.80208333,SM_Depth_8,2.7,5.4
323.80208333,SM_Depth_9,3,11.1
323.8125,SM_Depth_1,0.05,14.0
323.8125,SM_Depth_2,0.1,13.6
323.8125,SM_Depth_3,0.2,11.7
323.8125,SM_Depth_4,0.5,11.2
323.8125,SM_Depth_5,1,9.7
323.8125,SM_Depth_7,2.5,4.8
323.8125,SM_Depth_6,2,7.2
323.8125,SM_Depth_8,2.7,5.4
323.8125,SM_Depth_9,3,11.1
323.82291667,SM_Depth_1,0.05,14.0
323.82291667,SM_Depth_2,0.1,13.6
323.82291667,SM_Depth_3,0.2,11.7
323.82291667,SM_Depth_4,0.5,11.2
323.82291667,SM_Depth_5,1,9.7
323.82291667,SM_Depth_7,2.5,4.8
323.82291667,SM_Depth_6,2,7.2
323.82291667,SM_Depth_8,2.7,5.4
323.82291667,SM_Depth_9,3,11.0
323.83333333,SM_Depth_1,0.05,14.0
323.83333333,SM_Depth_2,0.1,13.6
323.83333333,SM_Depth_3,0.2,11.7
323.83333333,SM_Depth_4,0.5,11.2
323.83333333,SM_Depth_5,1,9.7
323.83333333,SM_Depth_7,2.5,4.8
323.83333333,SM_Depth_6,2,7.2
323.83333333,SM_Depth_8,2.7,5.4
323.83333333,SM_Depth_9,3,11.0
323.84375,SM_Depth_1,0.05,14.0
323.84375,SM_Depth_2,0.1,13.6
323.84375,SM_Depth_3,0.2,11.7
323.84375,SM_Depth_4,0.5,11.2
323.84375,SM_Depth_5,1,9.7
323.84375,SM_Depth_7,2.5,4.8
323.84375,SM_Depth_6,2,7.2
323.84375,SM_Depth_8,2.7,5.4
323.84375,SM_Depth_9,3,11.0
323.85416667,SM_Depth_1,0.05,14.0
323.85416667,SM_Depth_2,0.1,13.6
323.85416667,SM_Depth_3,0.2,11.7
323.85416667,SM_Depth_4,0.5,11.2
323.85416667,SM_Depth_5,1,9.7
323.85416667,SM_Depth_7,2.5,4.8
323.85416667,SM_Depth_6,2,7.2
323.85416667,SM_Depth_8,2.7,5.4
323.85416667,SM_Depth_9,3,11.0
323.86458333,SM_Depth_1,0.05,14.0
323.86458333,SM_Depth_2,0.1,13.6
323.86458333,SM_Depth_3,0.2,11.7
323.86458333,SM_Depth_4,0.5,11.2
323.86458333,SM_Depth_5,1,9.7
323.86458333,SM_Depth_7,2.5,4.8
323.86458333,SM_Depth_6,2,7.2
323.86458333,SM_Depth_8,2.7,5.4
323.86458333,SM_Depth_9,3,11.0
323.875,SM_Depth_1,0.05,14.0
323.875,SM_Depth_2,0.1,13.6
323.875,SM_Depth_3,0.2,11.7
323.875,SM_Depth_4,0.5,11.2
323.875,SM_Depth_5,1,9.7
323.875,SM_Depth_7,2.5,4.8
323.875,SM_Depth_6,2,7.2
323.875,SM_Depth_8,2.7,5.4
323.875,SM_Depth_9,3,11.0
323.88541667,SM_Depth_1,0.05,14.1
323.88541667,SM_Depth_2,0.1,13.6
323.88541667,SM_Depth_3,0.2,11.7
323.88541667,SM_Depth_4,0.5,11.2
323.88541667,SM_Depth_5,1,9.7
323.88541667,SM_Depth_7,2.5,4.8
323.88541667,SM_Depth_6,2,7.2
323.88541667,SM_Depth_8,2.7,5.4
323.88541667,SM_Depth_9,3,11.0
323.89583333,SM_Depth_1,0.05,14.0
323.89583333,SM_Depth_2,0.1,13.6
323.89583333,SM_Depth_3,0.2,11.7
323.89583333,SM_Depth_4,0.5,11.2
323.89583333,SM_Depth_5,1,9.7
323.89583333,SM_Depth_7,2.5,4.8
323.89583333,SM_Depth_6,2,7.2
323.89583333,SM_Depth_8,2.7,5.4
323.89583333,SM_Depth_9,3,11.0
323.90625,SM_Depth_1,0.05,14.0
323.90625,SM_Depth_2,0.1,13.6
323.90625,SM_Depth_3,0.2,11.7
323.90625,SM_Depth_4,0.5,11.2
323.90625,SM_Depth_5,1,9.7
323.90625,SM_Depth_7,2.5,4.8
323.90625,SM_Depth_6,2,7.2
323.90625,SM_Depth_8,2.7,5.4
323.90625,SM_Depth_9,3,11.0
323.91666667,SM_Depth_1,0.05,14.0
323.91666667,SM_Depth_2,0.1,13.6
323.91666667,SM_Depth_3,0.2,11.7
323.91666667,SM_Depth_4,0.5,11.2
323.91666667,SM_Depth_5,1,9.7
323.91666667,SM_Depth_7,2.5,4.8
323.91666667,SM_Depth_6,2,7.2
323.91666667,SM_Depth_8,2.7,5.4
323.91666667,SM_Depth_9,3,11.0
323.92708333,SM_Depth_1,0.05,14.0
323.92708333,SM_Depth_2,0.1,13.6
323.92708333,SM_Depth_3,0.2,11.7
323.92708333,SM_Depth_4,0.5,11.2
323.92708333,SM_Depth_5,1,9.7
323.92708333,SM_Depth_7,2.5,4.8
323.92708333,SM_Depth_6,2,7.2
323.92708333,SM_Depth_8,2.7,5.4
323.92708333,SM_Depth_9,3,11.0
323.9375,SM_Depth_1,0.05,14.0
323.9375,SM_Depth_2,0.1,13.6
323.9375,SM_Depth_3,0.2,11.7
323.9375,SM_Depth_4,0.5,11.2
323.9375,SM_Depth_5,1,9.7
323.9375,SM_Depth_7,2.5,4.8
323.9375,SM_Depth_6,2,7.2
323.9375,SM_Depth_8,2.7,5.4
323.9375,SM_Depth_9,3,11.0
323.94791667,SM_Depth_1,0.05,14.0
323.94791667,SM_Depth_2,0.1,13.6
323.94791667,SM_Depth_3,0.2,11.7
323.94791667,SM_Depth_4,0.5,11.2
323.94791667,SM_Depth_5,1,9.7
323.94791667,SM_Depth_7,2.5,4.8
323.94791667,SM_Depth_6,2,7.2
323.94791667,SM_Depth_8,2.7,5.4
323.94791667,SM_Depth_9,3,11.0
323.95833333,SM_Depth_1,0.05,14.0
323.95833333,SM_Depth_2,0.1,13.6
323.95833333,SM_Depth_3,0.2,11.7
323.95833333,SM_Depth_4,0.5,11.2
323.95833333,SM_Depth_5,1,9.7
323.95833333,SM_Depth_7,2.5,4.8
323.95833333,SM_Depth_6,2,7.2
323.95833333,SM_Depth_8,2.7,5.4
323.95833333,SM_Depth_9,3,11.0
323.96875,SM_Depth_1,0.05,14.0
323.96875,SM_Depth_2,0.1,13.6
323.96875,SM_Depth_3,0.2,11.7
323.96875,SM_Depth_4,0.5,11.2
323.96875,SM_Depth_5,1,9.7
323.96875,SM_Depth_7,2.5,4.8
323.96875,SM_Depth_6,2,7.2
323.96875,SM_Depth_8,2.7,5.4
323.96875,SM_Depth_9,3,11.0
323.97916667,SM_Depth_1,0.05,14.0
323.97916667,SM_Depth_2,0.1,13.6
323.97916667,SM_Depth_3,0.2,11.7
323.97916667,SM_Depth_4,0.5,11.2
323.97916667,SM_Depth_5,1,9.7
323.97916667,SM_Depth_7,2.5,4.8
323.97916667,SM_Depth_6,2,7.2
323.97916667,SM_Depth_8,2.7,5.4
323.97916667,SM_Depth_9,3,11.0
323.98958333,SM_Depth_1,0.05,14.0
323.98958333,SM_Depth_2,0.1,13.6
323.98958333,SM_Depth_3,0.2,11.7
323.98958333,SM_Depth_4,0.5,11.2
323.98958333,SM_Depth_5,1,9.7
323.98958333,SM_Depth_7,2.5,4.8
323.98958333,SM_Depth_6,2,7.2
323.98958333,SM_Depth_8,2.7,5.4
323.98958333,SM_Depth_9,3,11.0
324,SM_Depth_1,0.05,14.0
324,SM_Depth_2,0.1,13.6
324,SM_Depth_3,0.2,11.7
324,SM_Depth_4,0.5,11.2
324,SM_Depth_5,1,9.7
324,SM_Depth_7,2.5,4.8
324,SM_Depth_6,2,7.2
324,SM_Depth_8,2.7,5.4
324,SM_Depth_9,3,11.0
324.01041667,SM_Depth_1,0.05,14.0
324.01041667,SM_Depth_2,0.1,13.6
324.01041667,SM_Depth_3,0.2,11.7
324.01041667,SM_Depth_4,0.5,11.2
324.01041667,SM_Depth_5,1,9.7
324.01041667,SM_Depth_7,2.5,4.8
324.01041667,SM_Depth_6,2,7.2
324.01041667,SM_Depth_8,2.7,5.4
324.01041667,SM_Depth_9,3,11.0
324.02083333,SM_Depth_1,0.05,14.0
324.02083333,SM_Depth_2,0.1,13.6
324.02083333,SM_Depth_3,0.2,11.7
324.02083333,SM_Depth_4,0.5,11.2
324.02083333,SM_Depth_5,1,9.7
324.02083333,SM_Depth_7,2.5,4.8
324.02083333,SM_Depth_6,2,7.2
324.02083333,SM_Depth_8,2.7,5.4
324.02083333,SM_Depth_9,3,11.0
324.03125,SM_Depth_1,0.05,14.0
324.03125,SM_Depth_2,0.1,13.6
324.03125,SM_Depth_3,0.2,11.7
324.03125,SM_Depth_4,0.5,11.2
324.03125,SM_Depth_5,1,9.7
324.03125,SM_Depth_7,2.5,4.8
324.03125,SM_Depth_6,2,7.2
324.03125,SM_Depth_8,2.7,5.4
324.03125,SM_Depth_9,3,11.0
324.04166667,SM_Depth_1,0.05,14.0
324.04166667,SM_Depth_2,0.1,13.6
324.04166667,SM_Depth_3,0.2,11.7
324.04166667,SM_Depth_4,0.5,11.2
324.04166667,SM_Depth_5,1,9.7
324.04166667,SM_Depth_7,2.5,4.8
324.04166667,SM_Depth_6,2,7.2
324.04166667,SM_Depth_8,2.7,5.4
324.04166667,SM_Depth_9,3,11.0
324.05208333,SM_Depth_1,0.05,14.0
324.05208333,SM_Depth_2,0.1,13.6
324.05208333,SM_Depth_3,0.2,11.7
324.05208333,SM_Depth_4,0.5,11.2
324.05208333,SM_Depth_5,1,9.7
324.05208333,SM_Depth_7,2.5,4.8
324.05208333,SM_Depth_6,2,7.2
324.05208333,SM_Depth_8,2.7,5.4
324.05208333,SM_Depth_9,3,11.0
324.0625,SM_Depth_1,0.05,14.0
324.0625,SM_Depth_2,0.1,13.6
324.0625,SM_Depth_3,0.2,11.7
324.0625,SM_Depth_4,0.5,11.2
324.0625,SM_Depth_5,1,9.7
324.0625,SM_Depth_7,2.5,4.8
324.0625,SM_Depth_6,2,7.2
324.0625,SM_Depth_8,2.7,5.4
324.0625,SM_Depth_9,3,11.0
324.07291667,SM_Depth_1,0.05,14.0
324.07291667,SM_Depth_2,0.1,13.6
324.07291667,SM_Depth_3,0.2,11.7
324.07291667,SM_Depth_4,0.5,11.2
324.07291667,SM_Depth_5,1,9.7
324.07291667,SM_Depth_7,2.5,4.8
324.07291667,SM_Depth_6,2,7.2
324.07291667,SM_Depth_8,2.7,5.4
324.07291667,SM_Depth_9,3,11.0
324.08333333,SM_Depth_1,0.05,14.0
324.08333333,SM_Depth_2,0.1,13.6
324.08333333,SM_Depth_3,0.2,11.7
324.08333333,SM_Depth_4,0.5,11.2
324.08333333,SM_Depth_5,1,9.7
324.08333333,SM_Depth_7,2.5,4.8
324.08333333,SM_Depth_6,2,7.2
324.08333333,SM_Depth_8,2.7,5.4
324.08333333,SM_Depth_9,3,11.0
324.09375,SM_Depth_1,0.05,14.0
324.09375,SM_Depth_2,0.1,13.6
324.09375,SM_Depth_3,0.2,11.7
324.09375,SM_Depth_4,0.5,11.2
324.09375,SM_Depth_5,1,9.7
324.09375,SM_Depth_7,2.5,4.8
324.09375,SM_Depth_6,2,7.2
324.09375,SM_Depth_8,2.7,5.4
324.09375,SM_Depth_9,3,11.0
324.10416667,SM_Depth_1,0.05,14.0
324.10416667,SM_Depth_2,0.1,13.6
324.10416667,SM_Depth_3,0.2,11.7
324.10416667,SM_Depth_4,0.5,11.2
324.10416667,SM_Depth_5,1,9.7
324.10416667,SM_Depth_7,2.5,4.8
324.10416667,SM_Depth_6,2,7.2
324.10416667,SM_Depth_8,2.7,5.4
324.10416667,SM_Depth_9,3,11.0
324.11458333,SM_Depth_1,0.05,14.0
324.11458333,SM_Depth_2,0.1,13.6
324.11458333,SM_Depth_3,0.2,11.7
324.11458333,SM_Depth_4,0.5,11.2
324.11458333,SM_Depth_5,1,9.7
324.11458333,SM_Depth_7,2.5,4.8
324.11458333,SM_Depth_6,2,7.2
324.11458333,SM_Depth_8,2.7,5.4
324.11458333,SM_Depth_9,3,11.0
324.125,SM_Depth_1,0.05,14.0
324.125,SM_Depth_2,0.1,13.6
324.125,SM_Depth_3,0.2,11.7
324.125,SM_Depth_4,0.5,11.2
324.125,SM_Depth_5,1,9.7
324.125,SM_Depth_7,2.5,4.8
324.125,SM_Depth_6,2,7.2
324.125,SM_Depth_8,2.7,5.4
324.125,SM_Depth_9,3,11.0
324.13541667,SM_Depth_1,0.05,14.0
324.13541667,SM_Depth_2,0.1,13.6
324.13541667,SM_Depth_3,0.2,11.7
324.13541667,SM_Depth_4,0.5,11.2
324.13541667,SM_Depth_5,1,9.7
324.13541667,SM_Depth_7,2.5,4.8
324.13541667,SM_Depth_6,2,7.2
324.13541667,SM_Depth_8,2.7,5.4
324.13541667,SM_Depth_9,3,11.0
324.14583333,SM_Depth_1,0.05,14.0
324.14583333,SM_Depth_2,0.1,13.6
324.14583333,SM_Depth_3,0.2,11.7
324.14583333,SM_Depth_4,0.5,11.2
324.14583333,SM_Depth_5,1,9.7
324.14583333,SM_Depth_7,2.5,4.8
324.14583333,SM_Depth_6,2,7.2
324.14583333,SM_Depth_8,2.7,5.4
324.14583333,SM_Depth_9,3,11.0
324.15625,SM_Depth_1,0.05,14.0
324.15625,SM_Depth_2,0.1,13.6
324.15625,SM_Depth_3,0.2,11.7
324.15625,SM_Depth_4,0.5,11.2
324.15625,SM_Depth_5,1,9.7
324.15625,SM_Depth_7,2.5,4.8
324.15625,SM_Depth_6,2,7.2
324.15625,SM_Depth_8,2.7,5.4
324.15625,SM_Depth_9,3,11.0
324.16666667,SM_Depth_1,0.05,14.0
324.16666667,SM_Depth_2,0.1,13.6
324.16666667,SM_Depth_3,0.2,11.7
324.16666667,SM_Depth_4,0.5,11.2
324.16666667,SM_Depth_5,1,9.7
324.16666667,SM_Depth_7,2.5,4.8
324.16666667,SM_Depth_6,2,7.2
324.16666667,SM_Depth_8,2.7,5.4
324.16666667,SM_Depth_9,3,11.0
324.17708333,SM_Depth_1,0.05,14.0
324.17708333,SM_Depth_2,0.1,13.6
324.17708333,SM_Depth_3,0.2,11.7
324.17708333,SM_Depth_4,0.5,11.2
324.17708333,SM_Depth_5,1,9.7
324.17708333,SM_Depth_7,2.5,4.8
324.17708333,SM_Depth_6,2,7.2
324.17708333,SM_Depth_8,2.7,5.4
324.17708333,SM_Depth_9,3,11.0
324.1875,SM_Depth_1,0.05,14.0
324.1875,SM_Depth_2,0.1,13.6
324.1875,SM_Depth_3,0.2,11.7
324.1875,SM_Depth_4,0.5,11.2
324.1875,SM_Depth_5,1,9.7
324.1875,SM_Depth_7,2.5,4.8
324.1875,SM_Depth_6,2,7.2
324.1875,SM_Depth_8,2.7,5.4
324.1875,SM_Depth_9,3,11.0
324.19791667,SM_Depth_1,0.05,14.0
324.19791667,SM_Depth_2,0.1,13.6
324.19791667,SM_Depth_3,0.2,11.7
324.19791667,SM_Depth_4,0.5,11.2
324.19791667,SM_Depth_5,1,9.7
324.19791667,SM_Depth_7,2.5,4.8
324.19791667,SM_Depth_6,2,7.2
324.19791667,SM_Depth_8,2.7,5.4
324.19791667,SM_Depth_9,3,11.0
324.20833333,SM_Depth_1,0.05,14.0
324.20833333,SM_Depth_2,0.1,13.6
324.20833333,SM_Depth_3,0.2,11.7
324.20833333,SM_Depth_4,0.5,11.2
324.20833333,SM_Depth_5,1,9.7
324.20833333,SM_Depth_7,2.5,4.8
324.20833333,SM_Depth_6,2,7.2
324.20833333,SM_Depth_8,2.7,5.4
324.20833333,SM_Depth_9,3,11.0
324.21875,SM_Depth_1,0.05,14.0
324.21875,SM_Depth_2,0.1,13.6
324.21875,SM_Depth_3,0.2,11.7
324.21875,SM_Depth_4,0.5,11.2
324.21875,SM_Depth_5,1,9.7
324.21875,SM_Depth_7,2.5,4.8
324.21875,SM_Depth_6,2,7.2
324.21875,SM_Depth_8,2.7,5.4
324.21875,SM_Depth_9,3,11.0
324.22916667,SM_Depth_1,0.05,13.9
324.22916667,SM_Depth_2,0.1,13.6
324.22916667,SM_Depth_3,0.2,11.7
324.22916667,SM_Depth_4,0.5,11.2
324.22916667,SM_Depth_5,1,9.7
324.22916667,SM_Depth_7,2.5,4.8
324.22916667,SM_Depth_6,2,7.2
324.22916667,SM_Depth_8,2.7,5.4
324.22916667,SM_Depth_9,3,11.0
324.23958333,SM_Depth_1,0.05,13.9
324.23958333,SM_Depth_2,0.1,13.6
324.23958333,SM_Depth_3,0.2,11.7
324.23958333,SM_Depth_4,0.5,11.2
324.23958333,SM_Depth_5,1,9.7
324.23958333,SM_Depth_7,2.5,4.8
324.23958333,SM_Depth_6,2,7.2
324.23958333,SM_Depth_8,2.7,5.4
324.23958333,SM_Depth_9,3,11.0
324.25,SM_Depth_1,0.05,13.9
324.25,SM_Depth_2,0.1,13.6
324.25,SM_Depth_3,0.2,11.7
324.25,SM_Depth_4,0.5,11.2
324.25,SM_Depth_5,1,9.7
324.25,SM_Depth_7,2.5,4.8
324.25,SM_Depth_6,2,7.2
324.25,SM_Depth_8,2.7,5.4
324.25,SM_Depth_9,3,11.0
324.26041667,SM_Depth_1,0.05,13.9
324.26041667,SM_Depth_2,0.1,13.6
324.26041667,SM_Depth_3,0.2,11.7
324.26041667,SM_Depth_4,0.5,11.2
324.26041667,SM_Depth_5,1,9.7
324.26041667,SM_Depth_7,2.5,4.8
324.26041667,SM_Depth_6,2,7.2
324.26041667,SM_Depth_8,2.7,5.4
324.26041667,SM_Depth_9,3,11.0
324.27083333,SM_Depth_1,0.05,13.9
324.27083333,SM_Depth_2,0.1,13.6
324.27083333,SM_Depth_3,0.2,11.7
324.27083333,SM_Depth_4,0.5,11.2
324.27083333,SM_Depth_5,1,9.7
324.27083333,SM_Depth_7,2.5,4.8
324.27083333,SM_Depth_6,2,7.2
324.27083333,SM_Depth_8,2.7,5.4
324.27083333,SM_Depth_9,3,11.0
324.28125,SM_Depth_1,0.05,13.9
324.28125,SM_Depth_2,0.1,13.6
324.28125,SM_Depth_3,0.2,11.7
324.28125,SM_Depth_4,0.5,11.2
324.28125,SM_Depth_5,1,9.7
324.28125,SM_Depth_7,2.5,4.8
324.28125,SM_Depth_6,2,7.2
324.28125,SM_Depth_8,2.7,5.4
324.28125,SM_Depth_9,3,11.0
324.29166667,SM_Depth_1,0.05,13.9
324.29166667,SM_Depth_2,0.1,13.6
324.29166667,SM_Depth_3,0.2,11.7
324.29166667,SM_Depth_4,0.5,11.2
324.29166667,SM_Depth_5,1,9.7
324.29166667,SM_Depth_7,2.5,4.8
324.29166667,SM_Depth_6,2,7.2
324.29166667,SM_Depth_8,2.7,5.4
324.29166667,SM_Depth_9,3,11.0
324.30208333,SM_Depth_1,0.05,13.9
324.30208333,SM_Depth_2,0.1,13.6
324.30208333,SM_Depth_3,0.2,11.7
324.30208333,SM_Depth_4,0.5,11.2
324.30208333,SM_Depth_5,1,9.7
324.30208333,SM_Depth_7,2.5,4.8
324.30208333,SM_Depth_6,2,7.2
324.30208333,SM_Depth_8,2.7,5.4
324.30208333,SM_Depth_9,3,11.0
324.3125,SM_Depth_1,0.05,13.9
324.3125,SM_Depth_2,0.1,13.6
324.3125,SM_Depth_3,0.2,11.7
324.3125,SM_Depth_4,0.5,11.2
324.3125,SM_Depth_5,1,9.7
324.3125,SM_Depth_7,2.5,4.8
324.3125,SM_Depth_6,2,7.2
324.3125,SM_Depth_8,2.7,5.4
324.3125,SM_Depth_9,3,11.0
324.32291667,SM_Depth_1,0.05,13.9
324.32291667,SM_Depth_2,0.1,13.6
324.32291667,SM_Depth_3,0.2,11.7
324.32291667,SM_Depth_4,0.5,11.2
324.32291667,SM_Depth_5,1,9.7
324.32291667,SM_Depth_7,2.5,4.8
324.32291667,SM_Depth_6,2,7.2
324.32291667,SM_Depth_8,2.7,5.4
324.32291667,SM_Depth_9,3,11.0
324.33333333,SM_Depth_1,0.05,13.9
324.33333333,SM_Depth_2,0.1,13.6
324.33333333,SM_Depth_3,0.2,11.7
324.33333333,SM_Depth_4,0.5,11.2
324.33333333,SM_Depth_5,1,9.7
324.33333333,SM_Depth_7,2.5,4.8
324.33333333,SM_Depth_6,2,7.2
324.33333333,SM_Depth_8,2.7,5.4
324.33333333,SM_Depth_9,3,10.9
324.34375,SM_Depth_1,0.05,13.9
324.34375,SM_Depth_2,0.1,13.6
324.34375,SM_Depth_3,0.2,11.7
324.34375,SM_Depth_4,0.5,11.2
324.34375,SM_Depth_5,1,9.7
324.34375,SM_Depth_7,2.5,4.8
324.34375,SM_Depth_6,2,7.2
324.34375,SM_Depth_8,2.7,5.4
324.34375,SM_Depth_9,3,10.9
324.35416667,SM_Depth_1,0.05,13.9
324.35416667,SM_Depth_2,0.1,13.6
324.35416667,SM_Depth_3,0.2,11.7
324.35416667,SM_Depth_4,0.5,11.2
324.35416667,SM_Depth_5,1,9.7
324.35416667,SM_Depth_7,2.5,4.8
324.35416667,SM_Depth_6,2,7.2
324.35416667,SM_Depth_8,2.7,5.4
324.35416667,SM_Depth_9,3,10.9
324.36458333,SM_Depth_1,0.05,13.9
324.36458333,SM_Depth_2,0.1,13.6
324.36458333,SM_Depth_3,0.2,11.7
324.36458333,SM_Depth_4,0.5,11.2
324.36458333,SM_Depth_5,1,9.7
324.36458333,SM_Depth_7,2.5,4.8
324.36458333,SM_Depth_6,2,7.2
324.36458333,SM_Depth_8,2.7,5.4
324.36458333,SM_Depth_9,3,10.9
324.375,SM_Depth_1,0.05,13.9
324.375,SM_Depth_2,0.1,13.6
324.375,SM_Depth_3,0.2,11.7
324.375,SM_Depth_4,0.5,11.2
324.375,SM_Depth_5,1,9.7
324.375,SM_Depth_7,2.5,4.8
324.375,SM_Depth_6,2,7.2
324.375,SM_Depth_8,2.7,5.4
324.375,SM_Depth_9,3,10.9
324.38541667,SM_Depth_1,0.05,13.9
324.38541667,SM_Depth_2,0.1,13.6
324.38541667,SM_Depth_3,0.2,11.7
324.38541667,SM_Depth_4,0.5,11.2
324.38541667,SM_Depth_5,1,9.7
324.38541667,SM_Depth_7,2.5,4.8
324.38541667,SM_Depth_6,2,7.2
324.38541667,SM_Depth_8,2.7,5.4
324.38541667,SM_Depth_9,3,10.9
324.39583333,SM_Depth_1,0.05,13.9
324.39583333,SM_Depth_2,0.1,13.6
324.39583333,SM_Depth_3,0.2,11.7
324.39583333,SM_Depth_4,0.5,11.2
324.39583333,SM_Depth_5,1,9.7
324.39583333,SM_Depth_7,2.5,4.8
324.39583333,SM_Depth_6,2,7.2
324.39583333,SM_Depth_8,2.7,5.4
324.39583333,SM_Depth_9,3,10.9
324.40625,SM_Depth_1,0.05,13.9
324.40625,SM_Depth_2,0.1,13.6
324.40625,SM_Depth_3,0.2,11.7
324.40625,SM_Depth_4,0.5,11.2
324.40625,SM_Depth_5,1,9.7
324.40625,SM_Depth_7,2.5,4.8
324.40625,SM_Depth_6,2,7.2
324.40625,SM_Depth_8,2.7,5.4
324.40625,SM_Depth_9,3,10.9
324.41666667,SM_Depth_1,0.05,13.9
324.41666667,SM_Depth_2,0.1,13.6
324.41666667,SM_Depth_3,0.2,11.7
324.41666667,SM_Depth_4,0.5,11.2
324.41666667,SM_Depth_5,1,9.7
324.41666667,SM_Depth_7,2.5,4.8
324.41666667,SM_Depth_6,2,7.2
324.41666667,SM_Depth_8,2.7,5.4
324.41666667,SM_Depth_9,3,10.9
324.42708333,SM_Depth_1,0.05,13.9
324.42708333,SM_Depth_2,0.1,13.6
324.42708333,SM_Depth_3,0.2,11.7
324.42708333,SM_Depth_4,0.5,11.2
324.42708333,SM_Depth_5,1,9.7
324.42708333,SM_Depth_7,2.5,4.8
324.42708333,SM_Depth_6,2,7.2
324.42708333,SM_Depth_8,2.7,5.4
324.42708333,SM_Depth_9,3,10.9
324.4375,SM_Depth_1,0.05,13.9
324.4375,SM_Depth_2,0.1,13.6
324.4375,SM_Depth_3,0.2,11.7
324.4375,SM_Depth_4,0.5,11.2
324.4375,SM_Depth_5,1,9.7
324.4375,SM_Depth_7,2.5,4.8
324.4375,SM_Depth_6,2,7.2
324.4375,SM_Depth_8,2.7,5.4
324.4375,SM_Depth_9,3,10.9
324.44791667,SM_Depth_1,0.05,13.9
324.44791667,SM_Depth_2,0.1,13.6
324.44791667,SM_Depth_3,0.2,11.7
324.44791667,SM_Depth_4,0.5,11.2
324.44791667,SM_Depth_5,1,9.7
324.44791667,SM_Depth_7,2.5,4.8
324.44791667,SM_Depth_6,2,7.2
324.44791667,SM_Depth_8,2.7,5.4
324.44791667,SM_Depth_9,3,10.9
324.45833333,SM_Depth_1,0.05,13.9
324.45833333,SM_Depth_2,0.1,13.6
324.45833333,SM_Depth_3,0.2,11.7
324.45833333,SM_Depth_4,0.5,11.2
324.45833333,SM_Depth_5,1,9.7
324.45833333,SM_Depth_7,2.5,4.8
324.45833333,SM_Depth_6,2,7.2
324.45833333,SM_Depth_8,2.7,5.4
324.45833333,SM_Depth_9,3,10.9
324.46875,SM_Depth_1,0.05,13.9
324.46875,SM_Depth_2,0.1,13.6
324.46875,SM_Depth_3,0.2,11.7
324.46875,SM_Depth_4,0.5,11.2
