drel,Campaign,d13C
35.7267476851852,drought,NA
35.7684027777778,drought,NA
35.8100810185185,drought,NA
35.8517361111111,drought,NA
35.8934143518519,drought,NA
35.9350810185185,drought,-9.471676450445607
35.9767476851852,drought,-8.468299813431623
36.0184027777778,drought,-6.341984612313693
36.0600694444444,drought,-4.652021386006387
36.1017361111111,drought,-3.816335799444177
36.1434027777778,drought,-3.6870361272940126
36.1850810185185,drought,-3.9709999957189055
36.2267361111111,drought,-4.7423439775906395
36.2684027777778,drought,-5.365560702041911
36.3100694444444,drought,-5.978015235127989
36.3517361111111,drought,-7.321679029561631
36.3934027777778,drought,-8.84676866851275
36.4350694444444,drought,-9.766637070915209
36.4767361111111,drought,-9.588590934659852
36.5184027777778,drought,-9.486721779275399
36.5600694444444,drought,-9.410377015217485
36.6017476851852,drought,-9.212334995313586
36.6850694444444,drought,NA
36.7267476851852,drought,NA
36.7684027777778,drought,NA
36.8100810185185,drought,NA
36.8517361111111,drought,NA
36.8934027777778,drought,NA
36.9350694444444,drought,-8.524338227519893
36.9767361111111,drought,-7.607946401937353
37.0184027777778,drought,-5.328559577844665
37.0600810185185,drought,-4.465121359246304
37.1017476851852,drought,-4.215837647639493
37.1434143518519,drought,-4.0983111859562396
37.1850694444444,drought,-3.7826294683326562
37.2267361111111,drought,-3.4982010663127934
37.2684027777778,drought,-3.958877758027441
37.3100694444444,drought,-5.071439955508199
37.3517361111111,drought,-6.702519334664636
37.3934143518519,drought,-8.157335089279904
37.4350810185185,drought,-8.966285547688008
37.4767361111111,drought,-8.965835575442352
37.5184027777778,drought,-9.298911592243291
37.5600810185185,drought,-9.254984874700408
37.6017361111111,drought,-9.299028571641337
37.6850694444444,drought,NA
37.7267361111111,drought,NA
37.7684027777778,drought,NA
37.8100694444444,drought,NA
37.8517361111111,drought,NA
37.8934027777778,drought,NA
37.9350694444444,drought,-9.255579048682677
37.9767361111111,drought,-8.872829854888629
38.0184027777778,drought,-8.037712603937958
38.0600694444444,drought,-5.949038377191394
38.1017361111111,drought,-4.79187598363186
38.1434027777778,drought,-3.7593425940725442
38.1850694444444,drought,-3.513185816376849
38.2267476851852,drought,-3.1175131661270967
38.2684143518519,drought,-4.351728615365765
38.3100694444444,drought,-6.08555922130191
38.3517361111111,drought,-7.22871657333806
38.3934027777778,drought,-8.363621309276116
38.4350694444444,drought,-8.786422997108591
39.5184027777778,drought,-8.354569488627323
39.5600810185185,drought,-8.161424377039395
39.6017361111111,drought,NA
39.6850810185185,drought,NA
39.7267476851852,drought,NA
39.7684027777778,drought,NA
39.8100694444444,drought,NA
39.8517361111111,drought,NA
39.8934027777778,drought,NA
39.9350810185185,drought,-7.49005718653272
39.9767476851852,drought,-7.086212816951134
40.0184027777778,drought,-5.36241226616346
40.0600694444444,drought,-4.042794442344144
40.1017361111111,drought,-3.4144141395436876
40.1434143518519,drought,-3.1652383551832166
40.1850694444444,drought,-2.7170620834122037
40.2267361111111,drought,NA
40.2684027777778,drought,NA
40.3100694444444,drought,NA
40.3517476851852,drought,NA
40.3934027777778,drought,-5.470832874585845
40.4350694444444,drought,-7.061998502253646
40.4767476851852,drought,-7.670131066279726
40.5184143518519,drought,-8.0656142769867
40.5600694444444,drought,-8.288589739453405
40.6017476851852,drought,-8.417228089096426
40.6850810185185,drought,NA
40.7267361111111,drought,NA
40.7684143518519,drought,NA
40.8100694444444,drought,NA
40.8517361111111,drought,NA
40.8934143518519,drought,NA
40.9350810185185,drought,-7.380388431413939
40.9767476851852,drought,-6.217495462230891
41.0184027777778,drought,-4.394875662544454
41.0600694444444,drought,-3.2009247404837335
41.1017361111111,drought,-2.426894649318024
41.1434143518519,drought,-2.736661830244591
41.1850694444444,drought,-3.005557139080592
41.2267361111111,drought,-3.8740194707860276
41.2684027777778,drought,NA
41.3100810185185,drought,NA
41.3517476851852,drought,NA
41.3934143518519,drought,NA
41.4350694444444,drought,NA
41.4767361111111,drought,-7.858430169561812
41.5184143518519,drought,-8.415798914889907
41.5600810185185,drought,-8.9812504532099
41.6017361111111,drought,NA
41.6850694444444,drought,NA
41.7267361111111,drought,NA
41.7684143518519,drought,NA
41.8100694444444,drought,NA
41.8517361111111,drought,NA
41.8934143518519,drought,NA
41.9350694444444,drought,-8.527073026815401
41.9767361111111,drought,-7.4229246259697685
42.0184143518519,drought,-5.6613671719895144
42.0600810185185,drought,-4.318517023549038
42.1017361111111,drought,-3.7723679823532503
42.1434027777778,drought,-3.614570986683786
42.1850810185185,drought,-3.782427760680646
42.2267361111111,drought,-4.178561346897604
42.2684143518519,drought,-4.480731265224181
42.3100810185185,drought,-5.093156010851439
42.3517361111111,drought,-6.39592662468784
42.3934027777778,drought,-7.9049622395613675
42.4350810185185,drought,-8.654388868069244
42.4767476851852,drought,-9.059021076301384
42.5184027777778,drought,-9.183094033811143
42.5600810185185,drought,-9.213504050695525
42.6017361111111,drought,-9.146916714989505
42.6850694444444,drought,NA
42.7267476851852,drought,NA
42.7684143518519,drought,NA
42.8100694444444,drought,NA
42.8517476851852,drought,NA
42.8934027777778,drought,NA
42.9350810185185,drought,-9.015172528397308
42.9767361111111,drought,-8.099073183530376
43.0184027777778,drought,-6.084411575392087
43.0600694444444,drought,-4.497785108711396
43.1017361111111,drought,-3.7670038905192165
43.1434027777778,drought,-3.397982767546088
43.1850810185185,drought,-3.23360273410084
43.2267361111111,drought,-3.635496895452345
43.2684143518519,drought,-4.187759448524483
43.3100810185185,drought,-4.790130184541173
43.3517361111111,drought,-5.76388518226922
43.3934143518519,drought,-7.3674680670876445
43.4350694444444,drought,-8.252590139499015
43.4767476851852,drought,-8.741706831699183
43.5184143518519,drought,NA
43.5600810185185,drought,NA
43.6017476851852,drought,NA
43.6850810185185,drought,NA
43.7267361111111,drought,NA
43.7684143518519,drought,NA
43.8100810185185,drought,NA
43.8517361111111,drought,NA
43.8934143518519,drought,NA
43.9350694444444,drought,NA
43.9767476851852,drought,NA
44.0184143518519,drought,NA
44.0600810185185,drought,NA
44.1017361111111,drought,NA
44.1434027777778,drought,NA
44.1850694444444,drought,NA
44.2267361111111,drought,NA
44.2684027777778,drought,-4.7253817891747545
44.3100694444444,drought,-5.1343779768996605
44.3517361111111,drought,-6.082404680086082
44.3934027777778,drought,-7.377421969129676
44.4350810185185,drought,-7.802332088245873
44.4767361111111,drought,-7.818868292440616
44.5184143518519,drought,-7.7001565772084115
44.5600694444444,drought,-8.036500824033254
44.6017361111111,drought,-7.822908147350238
44.6850810185185,drought,NA
44.7267361111111,drought,NA
44.7684143518519,drought,NA
44.8100694444444,drought,NA
44.8517361111111,drought,NA
44.8934143518519,drought,NA
44.9350810185185,drought,-7.8654417462068995
44.9767476851852,drought,NA
45.0184143518519,drought,NA
45.0600810185185,drought,-4.187943431226108
45.1017476851852,drought,-3.802725015519897
45.1434143518519,drought,-3.5760837785551516
45.1850810185185,drought,-3.635674549695949
45.2267476851852,drought,-3.8835579509232474
45.2684027777778,drought,-4.281520030971496
45.3100810185185,drought,-4.6969531194621155
45.3517476851852,drought,-5.861507740456213
45.3934027777778,drought,-7.4020049191693875
45.4350694444444,drought,-8.025075774820735
45.4767476851852,drought,-8.267889381696108
45.5184143518519,drought,-8.34322359991974
45.5600694444444,drought,-8.219652632614856
45.6017361111111,drought,-8.105031721184297
45.6850810185185,drought,NA
45.7267361111111,drought,NA
45.7684143518519,drought,NA
45.8100694444444,drought,NA
45.8517361111111,drought,NA
45.8934027777778,drought,NA
45.9350694444444,drought,-8.778690712778321
45.9767476851852,drought,-8.0869236422695
46.0184027777778,drought,-6.143232055691412
46.0600810185185,drought,-4.574080775006102
46.1017361111111,drought,-3.7202206434897906
46.1434143518519,drought,-2.945859183462437
46.1850810185185,drought,-2.5333362864202744
46.2267476851852,drought,-2.605439155426012
46.2684027777778,drought,-2.7897597525891857
46.3100694444444,drought,-3.4470333061585787
46.3517476851852,drought,-4.29155752068362
46.3934143518519,drought,-5.804693114326486
46.4350810185185,drought,-6.611305853435944
46.4767361111111,drought,-6.748044432353629
46.5184143518519,drought,-7.452389370443964
46.5600694444444,drought,-8.367035279971738
46.6017476851852,drought,-8.46252234024211
46.6850694444444,drought,NA
46.7267361111111,drought,NA
46.7684027777778,drought,NA
46.8100694444444,drought,NA
46.8517361111111,drought,NA
46.8934143518519,drought,NA
46.9350694444444,drought,-8.144771980015552
46.9767361111111,drought,-7.536511712220605
47.0184027777778,drought,-6.266068621239869
47.0600810185185,drought,-4.5944802066181225
47.1017476851852,drought,-2.873039243129135
47.1434027777778,drought,0.07237338962017859
47.1850810185185,drought,1.1447815453400327
47.2267476851852,drought,0.7292014689421347
47.2684027777778,drought,0.05038305375865271
47.3100694444444,drought,-1.3065564302537584
47.3517361111111,drought,-3.0824679219321602
47.3934143518519,drought,-4.418382373813888
47.4350810185185,drought,-5.104390155332691
47.4767361111111,drought,-5.90410089985502
47.5184143518519,drought,-6.621686634187785
47.5600694444444,drought,-6.668131153624294
47.6017476851852,drought,-7.379717598110972
47.6850694444444,drought,NA
47.7267476851852,drought,NA
47.7684143518519,drought,NA
47.8100694444444,drought,NA
47.8517361111111,drought,NA
47.8934027777778,drought,NA
47.9350810185185,drought,-9.442968450926164
47.9767476851852,drought,-9.328210687438846
48.0184027777778,drought,-8.144153035129381
48.0600810185185,drought,-6.196085581404139
48.1017361111111,drought,-4.772594636294688
48.1434143518519,drought,-3.918860141610038
48.1850694444444,drought,-3.3168910680089603
48.2267361111111,drought,-3.9412726007363847
48.2684027777778,drought,-5.007368742596999
48.3100810185185,drought,-5.828002661440912
48.3517361111111,drought,-6.828334333823605
48.3934027777778,drought,-8.496657807864695
48.4350810185185,drought,-9.217259644457428
48.4767361111111,drought,-9.634557007745446
48.5184143518519,drought,-9.863877812150575
48.5600810185185,drought,-9.6624845225497
48.6017476851852,drought,-9.717582905209463
48.6850694444444,drought,NA
48.7267476851852,drought,NA
48.7684027777778,drought,NA
48.8100694444444,drought,NA
48.8517361111111,drought,NA
48.8934143518519,drought,NA
48.9350694444444,drought,-9.762310437040156
48.9767361111111,drought,-8.8810639557841
49.0184143518519,drought,-7.154863413607588
49.0600810185185,drought,-5.790470056530404
49.1017476851852,drought,-4.948868638431673
49.1434027777778,drought,-4.37281917142386
49.1850810185185,drought,-4.472340551500277
49.2267476851852,drought,-4.936222805564201
49.2684027777778,drought,-5.47218806359936
49.3100694444444,drought,-5.727345042941257
49.3517361111111,drought,-6.607745438372385
49.3934143518519,drought,-7.881758259525332
49.4350694444444,drought,-8.556823032239787
49.4767476851852,drought,-8.849985321851833
49.5184027777778,drought,-8.853511386542685
49.5600810185185,drought,-9.045673969553434
49.6017361111111,drought,-9.221594482474952
49.6850694444444,drought,NA
49.7267361111111,drought,NA
49.7684027777778,drought,NA
49.8100694444444,drought,NA
49.8517476851852,drought,NA
49.8934027777778,drought,NA
49.9350694444444,drought,-8.992177342743844
49.9767361111111,drought,-8.442413333124023
50.0184143518519,drought,-6.826875983802813
50.0600694444444,drought,-5.661627023388446
50.1017476851852,drought,-5.147732266531266
50.1434027777778,drought,-4.523732338114515
50.1850810185185,drought,-4.196836062275118
50.2267476851852,drought,-4.496212142129675
50.2684143518519,drought,-4.855630156283917
50.3100810185185,drought,-5.82001797985431
50.3517476851852,drought,-6.629506978470205
50.3934143518519,drought,-8.150693463283964
50.4350694444444,drought,-9.04046945378462
50.4767361111111,drought,-9.406558157515786
50.5184143518519,drought,-9.380600817702943
50.5600694444444,drought,-9.376638865681228
50.6017476851852,drought,-9.370121670448412
50.6850810185185,drought,NA
50.7267361111111,drought,NA
50.7684143518519,drought,NA
50.8100694444444,drought,NA
50.8517476851852,drought,NA
50.8934143518519,drought,NA
50.9350694444444,drought,-10.101846934632661
50.9767361111111,drought,-9.475758138731175
51.0184143518519,drought,-7.531837417747822
51.0600694444444,drought,-5.827463429113976
51.1017476851852,drought,-4.787400073010474
51.1434027777778,drought,-4.1723046358418365
51.1850810185185,drought,-4.811047788662588
51.2267476851852,drought,-5.728738152762505
51.2684027777778,drought,-5.7262471944985815
51.3100694444444,drought,-6.607574461491646
51.3517361111111,drought,-7.430643144615656
51.3934027777778,drought,-8.689715476128432
51.4350810185185,drought,-9.507808012908663
51.4767476851852,drought,-9.878731711926378
51.5184143518519,drought,-9.935140826157166
51.5600694444444,drought,-9.766855920023758
51.6017476851852,drought,-9.85937385592233
51.6850810185185,drought,NA
51.7267476851852,drought,NA
51.7684143518519,drought,NA
51.8100694444444,drought,NA
51.8517476851852,drought,NA
51.8934027777778,drought,NA
51.9350810185185,drought,-10.014285148872823
51.9767476851852,drought,NA
52.0184143518519,drought,-7.13356402231801
52.0600694444444,drought,-5.588758744716673
52.1017476851852,drought,-5.17541169420454
52.1434143518519,drought,-4.4627594958537085
52.1850694444444,drought,-4.4567922976298675
52.2267476851852,drought,-5.26403129116645
52.2684027777778,drought,-5.536058220371713
52.3100810185185,drought,-5.819632456775592
52.3517476851852,drought,-6.657274763432667
52.3934027777778,drought,-8.307605294767814
52.4350694444444,drought,-9.147530560323279
52.4767476851852,drought,-9.492318498878651
52.5184143518519,drought,-9.621519568885432
52.5600810185185,drought,-9.60505519420991
52.6017361111111,drought,-9.767102698658615
52.6850810185185,drought,NA
52.7267361111111,drought,NA
52.7684143518519,drought,NA
52.8100694444444,drought,NA
52.8517361111111,drought,NA
52.8934259259259,drought,NA
52.9350694444444,drought,-10.050055216458372
52.9767476851852,drought,-9.39533134457302
53.0184143518519,drought,-7.3114440141286074
53.0600810185185,drought,-5.7530636641352135
53.1017361111111,drought,-4.52598343489189
53.1434143518519,drought,-3.7114831355917577
53.1850810185185,drought,-3.6650495129696044
53.2267476851852,drought,-3.7882526894871926
53.2684143518519,drought,-5.611032628477242
53.3100810185185,drought,-7.0868481815923605
53.3517476851852,drought,-7.978938590808093
53.3934143518519,drought,-9.207547819446043
53.4350694444444,drought,-9.584658904407704
53.4767361111111,drought,-9.699846645392292
53.5184143518519,drought,-9.84851118838047
53.5600810185185,drought,-9.953914796300541
53.6017476851852,drought,-9.90636918846131
53.6850810185185,drought,NA
53.7267476851852,drought,NA
53.7684143518519,drought,NA
53.8100810185185,drought,NA
53.8517476851852,drought,NA
53.8934027777778,drought,NA
53.9350810185185,drought,-10.072535341739727
53.9767476851852,drought,NA
54.0184143518519,drought,-9.411487412373495
54.0600810185185,drought,-8.845815707477906
54.1017476851852,drought,-7.919563049353794
54.1434143518519,drought,-7.396942029750441
54.1850810185185,drought,-7.091075229853891
54.2267361111111,drought,-7.248538376505392
54.2684143518519,drought,-7.71657738576396
54.3100694444444,drought,-8.15757414734999
54.3517361111111,drought,-8.473753406261505
54.3934143518519,drought,-9.054606384389235
54.4350694444444,drought,-9.432817820834181
54.4767361111111,drought,-9.591305058234802
54.5184027777778,drought,-9.72875436756145
54.5600810185185,drought,-9.84330317139121
54.6017476851852,drought,-9.855892821799037
54.6850810185185,drought,NA
54.7267476851852,drought,NA
54.7684027777778,drought,NA
54.8100810185185,drought,NA
54.8517476851852,drought,NA
54.8934027777778,drought,NA
54.9350810185185,drought,-10.109827513219077
54.9767476851852,drought,-9.287422636066486
55.0184143518519,drought,-7.462475134159522
55.0600694444444,drought,-5.643402133080242
55.1017476851852,drought,-4.710007666844858
55.1434143518519,drought,NA
55.1850810185185,drought,-5.149962461789308
55.2267476851852,drought,-5.89489769808009
55.2684143518519,drought,NA
55.3100694444444,drought,NA
55.3517476851852,drought,NA
55.3934143518519,drought,NA
55.4350694444444,drought,NA
55.4767476851852,drought,NA
55.5184143518519,drought,NA
55.5600810185185,drought,NA
55.6017361111111,drought,NA
55.6850925925926,drought,NA
55.7267476851852,drought,NA
55.7684143518519,drought,NA
55.8100810185185,drought,NA
55.8517361111111,drought,NA
55.8934143518519,drought,NA
55.9350925925926,drought,-10.355291587979764
55.9767361111111,drought,-9.156852199904394
56.0184143518519,drought,-7.464047074358476
56.0600810185185,drought,-6.247319932805988
56.1017476851852,drought,-5.785229515184357
56.1434143518519,drought,-5.94418978103943
56.1850810185185,drought,-6.033380552149138
56.2267476851852,drought,-6.443077426725203
56.2684143518519,drought,-6.503193584680615
56.3100694444444,drought,-7.08129226073325
56.3517361111111,drought,-8.08362930820816
56.3934143518519,drought,-9.393713871225065
56.4350810185185,drought,-10.221735044132727
56.4767361111111,drought,-10.539488871303494
56.5184143518519,drought,-10.677943476448217
56.5600810185185,drought,-10.655507951644836
56.6017361111111,drought,-10.666916510365667
56.6850810185185,drought,NA
56.7267361111111,drought,NA
56.7684143518519,drought,NA
56.8100925925926,drought,NA
56.8517476851852,drought,NA
56.8934143518519,drought,NA
56.9350810185185,drought,-10.293867822047321
56.9767361111111,drought,-9.444207505552411
57.0184143518519,drought,-7.564935725537845
57.0600810185185,drought,-6.10214767753838
57.1017476851852,drought,-5.537410899330899
57.1434143518519,drought,-5.547525031001447
57.1850694444444,drought,NA
57.2267476851852,drought,-6.203303589939461
57.2684143518519,drought,-6.381318309511382
57.3100810185185,drought,-6.818296062763203
57.3517476851852,drought,-7.726772160544721
57.3934143518519,drought,-9.356660435314533
57.4350810185185,drought,-10.156596474387321
57.4767361111111,drought,-10.540794912390815
57.5184143518519,drought,-10.670362904411741
57.5600810185185,drought,-10.723681658787745
57.6017361111111,drought,-10.687424666500528
57.6850810185185,drought,NA
57.7267361111111,drought,NA
57.7684143518519,drought,NA
57.8100694444444,drought,NA
57.8517361111111,drought,NA
57.8934143518519,drought,NA
57.9350810185185,drought,-10.493459363349153
57.9767361111111,drought,-10.00575299723321
58.0184027777778,drought,-8.331346823027156
58.0600810185185,drought,-6.545682447049153
58.1017476851852,drought,-4.717658215665619
58.1434143518519,drought,-3.9237763529341745
58.1850810185185,drought,-4.053895037163397
58.2267476851852,drought,-5.089638895979144
58.2684143518519,drought,-6.199297613834007
58.3100810185185,drought,-6.936440373927747
58.3517476851852,drought,-8.173294103401828
58.3934143518519,drought,-9.31480030968281
58.4350810185185,drought,-9.841841807700737
58.4767476851852,drought,-10.121852950469712
58.5184143518519,drought,-10.252742368971504
58.5600810185185,drought,-10.254117098477392
58.6017361111111,drought,-10.205109128954717
58.6850810185185,drought,NA
58.7267361111111,drought,NA
58.7684143518519,drought,NA
58.8100810185185,drought,NA
58.8517361111111,drought,NA
58.8934143518519,drought,NA
58.9350810185185,drought,-10.5877669416146
58.9767476851852,drought,-10.511471855348386
59.0184143518519,drought,-10.027861814128691
59.0600810185185,drought,-9.247730061217078
59.1017476851852,drought,-8.1431258674677
59.1434259259259,drought,-7.716112444891275
59.1850810185185,drought,-6.5515333533437055
59.2267361111111,drought,-6.300668862139117
59.2684143518519,drought,-6.317984180273905
59.3100810185185,drought,-8.131298525417828
59.3517361111111,drought,-9.437327310169422
59.3934027777778,drought,-10.06236367717904
59.4350694444444,drought,-10.313767744401693
59.4767476851852,drought,-10.532996328787151
59.5184143518519,drought,-10.571383834309952
59.5600694444444,drought,-10.675298869629074
59.6017476851852,drought,-10.74350853266638
59.6850925925926,drought,NA
59.7267476851852,drought,NA
59.7684143518519,drought,NA
59.8100694444444,drought,NA
59.8517476851852,drought,NA
59.8934143518519,drought,NA
59.9350810185185,drought,-10.477492991073259
59.9767476851852,drought,-10.420419098643237
60.0184143518519,drought,-8.303256121216668
60.0600810185185,drought,-6.4305859073110465
60.1017476851852,drought,-5.420550723213301
60.1434143518519,drought,-4.857696574852991
60.1850694444444,drought,-5.3678787395187815
60.2267361111111,drought,-5.92082336616375
60.2684259259259,drought,-6.717603078202984
60.3100810185185,drought,-6.847539162210307
60.3517476851852,drought,-7.289128868591755
60.3934027777778,drought,-9.185039912214377
60.4350810185185,drought,-10.016634192325792
60.4767476851852,drought,-10.354155356863705
60.5184143518519,drought,-10.479213995190143
60.5600810185185,drought,-10.555888092056186
60.6017476851852,drought,-10.576066207321315
60.6850810185185,drought,NA
60.7267476851852,drought,NA
60.7684259259259,drought,NA
60.8100810185185,drought,NA
60.8517476851852,drought,NA
60.8934143518519,drought,NA
60.9350810185185,drought,-10.738363447448322
60.9767476851852,drought,-9.7693126988253
61.0184143518519,drought,-7.899688813015594
61.0600810185185,drought,-6.425210878457291
61.1017592592593,drought,-5.923818144671587
61.1434143518519,drought,-5.150714850812603
61.1850810185185,drought,-4.820579102436675
61.2267476851852,drought,-5.307937928009592
61.2684143518519,drought,-5.598231223687357
61.3100810185185,drought,-6.24667429621131
61.3517476851852,drought,-6.941894783402605
61.3934143518519,drought,-8.436874155754078
61.4350925925926,drought,-9.517168875938683
61.4767476851852,drought,-9.854631822929028
61.5184143518519,drought,-9.915508442030275
61.5600925925926,drought,-9.72813068289812
61.6017476851852,drought,-9.978898059563432
61.6850925925926,drought,NA
61.7267361111111,drought,NA
61.7684143518519,drought,NA
61.8100694444444,drought,NA
61.8517476851852,drought,NA
61.8934143518519,drought,NA
61.9350694444444,drought,NA
61.9767476851852,drought,NA
62.0184027777778,drought,NA
62.0600810185185,drought,NA
62.1017361111111,drought,NA
62.6850810185185,drought,NA
62.7267476851852,drought,NA
62.7684259259259,drought,NA
62.8100810185185,drought,NA
62.8517476851852,drought,NA
62.8934143518519,drought,NA
62.9350694444444,drought,NA
62.9767476851852,drought,NA
63.0184027777778,drought,NA
63.0600925925926,drought,NA
63.1017476851852,drought,NA
63.1434143518519,drought,NA
63.1850810185185,drought,NA
63.2267361111111,drought,NA
63.2684143518519,drought,NA
63.3100810185185,drought,NA
63.3517476851852,drought,NA
63.3934143518519,drought,NA
63.4350810185185,drought,NA
63.4767476851852,drought,NA
63.5184143518519,drought,NA
63.5600810185185,drought,NA
63.6017592592593,drought,NA
63.6850925925926,drought,NA
63.7267361111111,drought,NA
63.7684143518519,drought,NA
63.8100925925926,drought,NA
63.8517361111111,drought,NA
63.8934143518519,drought,NA
63.9350810185185,drought,NA
63.9767476851852,drought,NA
64.0184143518518,drought,NA
64.0600810185185,drought,NA
64.1017592592593,drought,NA
64.1434143518518,drought,NA
64.1850810185185,drought,NA
64.2267592592593,drought,NA
64.2684143518518,drought,NA
64.3100810185185,drought,NA
64.3517361111111,drought,NA
64.3934259259259,drought,NA
64.4350810185185,drought,NA
64.4767476851852,drought,NA
64.5184143518518,drought,NA
64.5600810185185,drought,NA
64.6017476851852,drought,NA
64.6850810185185,drought,NA
64.7267476851852,drought,NA
64.7684143518518,drought,NA
64.8100694444445,drought,NA
64.8517476851852,drought,NA
64.8934143518518,drought,NA
64.9350694444445,drought,NA
64.9767476851852,drought,NA
65.0184143518518,drought,NA
65.0600810185185,drought,NA
65.6850810185185,drought,NA
65.7267476851852,drought,NA
65.7684259259259,drought,NA
65.8100694444445,drought,NA
65.8517476851852,drought,NA
65.8934143518518,drought,NA
65.9350810185185,drought,NA
65.9767476851852,drought,NA
66.0184143518518,drought,NA
66.0600694444445,drought,NA
66.1017476851852,drought,NA
66.1434143518518,drought,NA
66.1850810185185,drought,NA
66.2267476851852,drought,NA
66.2684143518518,drought,NA
66.3100810185185,drought,NA
66.3517476851852,drought,NA
66.3934143518518,drought,NA
66.4350694444445,drought,NA
66.4767592592593,drought,NA
66.5184027777778,drought,NA
66.5600694444445,drought,NA
66.6017361111111,drought,NA
66.6850810185185,drought,NA
66.7267476851852,drought,NA
66.7684143518518,drought,NA
66.8100810185185,drought,NA
66.8517476851852,drought,NA
66.8934259259259,drought,NA
66.9350810185185,drought,NA
66.9767476851852,drought,NA
67.0184143518518,drought,NA
67.0600810185185,drought,NA
67.1017476851852,drought,NA
67.1434143518518,drought,NA
67.1850810185185,drought,NA
67.2267476851852,drought,NA
67.2684143518518,drought,NA
67.3100810185185,drought,NA
67.3517476851852,drought,NA
67.3934143518518,drought,NA
67.4350810185185,drought,NA
67.4767361111111,drought,NA
67.5184259259259,drought,NA
67.5600694444445,drought,NA
67.6017476851852,drought,NA
67.6850810185185,drought,NA
67.7267476851852,drought,NA
67.7684143518518,drought,NA
67.8100810185185,drought,NA
67.8517476851852,drought,NA
67.8934027777778,drought,NA
67.9350810185185,drought,NA
67.9767476851852,drought,NA
68.0184259259259,drought,NA
68.0600810185185,drought,NA
68.1017592592593,drought,NA
68.1434143518518,drought,NA
68.1850810185185,drought,NA
68.2267476851852,drought,NA
68.2684143518518,drought,NA
68.3100810185185,drought,NA
68.3517476851852,drought,NA
68.3934143518518,drought,NA
68.4350810185185,drought,NA
68.4767476851852,drought,NA
68.5184027777778,drought,NA
68.5600810185185,drought,NA
68.6017361111111,drought,NA
68.6850810185185,drought,NA
68.7267592592593,drought,NA
68.7684143518518,drought,NA
68.8100810185185,drought,NA
68.8517476851852,drought,NA
68.8934143518518,drought,NA
68.9350810185185,drought,NA
68.9767476851852,drought,NA
69.0184143518518,drought,NA
69.0600810185185,drought,NA
69.1017476851852,drought,NA
-20.3232523148148,ambient,NA
-20.3024074074074,ambient,NA
-20.2815856481481,ambient,NA
-20.2607407407407,ambient,NA
-20.2399074074074,ambient,NA
-20.2190856481481,ambient,NA
-20.1982523148148,ambient,NA
-20.1774189814815,ambient,NA
-20.1565856481481,ambient,NA
-20.1357523148148,ambient,NA
-20.1149305555556,ambient,NA
-20.0940740740741,ambient,NA
-20.0732523148148,ambient,NA
-20.0524305555556,ambient,NA
-19.3232638888889,ambient,NA
-19.2399189814815,ambient,NA
-19.1982638888889,ambient,NA
-19.1565856481481,ambient,NA
-19.1149305555556,ambient,NA
-19.0732523148148,ambient,NA
-18.3232523148148,ambient,NA
-18.2815856481481,ambient,NA
-18.2399189814815,ambient,NA
-18.1982638888889,ambient,NA
-18.1565972222222,ambient,NA
-18.1149189814815,ambient,NA
-18.0732523148148,ambient,NA
-17.2815972222222,ambient,-11.800618934380783
-17.2399189814815,ambient,-11.661185041249906
-17.1982638888889,ambient,-11.61239897176764
-17.1566087962963,ambient,-11.66652623098058
-17.1149189814815,ambient,-11.507970941354833
-17.0732523148148,ambient,-11.301108442082615
-16.2815856481481,ambient,-11.62258207805828
-16.2399305555556,ambient,-11.385416220819938
-16.1982523148148,ambient,-11.285583351819005
-16.1565856481481,ambient,-11.411585776850833
-16.1149189814815,ambient,-11.440604318230402
-16.0732638888889,ambient,-11.262044665017502
-15.2815972222222,ambient,-10.833200497609301
-15.2399305555556,ambient,-10.788804313897696
-15.1982638888889,ambient,-10.71649176168079
-15.1565972222222,ambient,-10.809837165730857
-15.1149189814815,ambient,-11.048558050810215
-15.0732523148148,ambient,-10.603450673909158
-14.2815856481481,ambient,NA
-14.2399305555556,ambient,NA
-14.1982638888889,ambient,NA
-14.1565740740741,ambient,NA
-14.1149305555556,ambient,NA
-14.0732638888889,ambient,NA
-13.2815972222222,ambient,NA
-13.2399305555556,ambient,NA
-13.1982407407407,ambient,NA
-13.1565972222222,ambient,NA
-13.1149305555556,ambient,NA
-13.0732638888889,ambient,NA
-12.2815972222222,ambient,NA
-12.2399305555556,ambient,NA
-12.1982523148148,ambient,NA
-12.1565972222222,ambient,NA
-12.1149305555556,ambient,NA
-12.0732523148148,ambient,NA
-11.2815856481481,ambient,NA
-11.2399189814815,ambient,NA
-11.1982523148148,ambient,NA
-11.1565972222222,ambient,NA
-11.1149305555556,ambient,NA
-11.0732638888889,ambient,NA
-10.2815856481481,ambient,NA
-10.2399305555556,ambient,NA
-10.1982638888889,ambient,NA
-10.1565856481481,ambient,NA
-10.1149305555556,ambient,NA
-10.0732407407407,ambient,NA
-9.2816087962963,ambient,NA
-9.23993055555556,ambient,NA
-9.19824074074074,ambient,NA
-9.15658564814815,ambient,NA
-9.11491898148148,ambient,NA
-9.07325231481481,ambient,NA
-8.28158564814815,ambient,NA
-8.23994212962963,ambient,NA
-8.19825231481481,ambient,NA
-8.1566087962963,ambient,NA
-8.11493055555556,ambient,NA
-8.07326388888889,ambient,NA
-7.28157407407407,ambient,-10.667053504572486
